"Symbol","Synonym Symbol","Scientific Name with Author","National Common Name","Family"
"AGAUA","AGRO2","Agoseris rostrata Rydb.","","Asteraceae"
"AGAUA","TRAU8","Troximon aurantiacum Hook.","","Asteraceae"
"AGGL","","Agoseris glauca (Pursh) Raf.","pale agoseris","Asteraceae"
"AGGLD","","Agoseris glauca (Pursh) Raf. var. dasycephala (Torr. & A. Gray) Jeps.","pale agoseris","Asteraceae"
"AGGLD","AGGLS","Agoseris glauca (Pursh) Raf. ssp. scorzonerifolia (Schrad.) Piper","","Asteraceae"
"AGGLD","AGGLA2","Agoseris glauca (Pursh) Raf. var. asper (Rydb.) Cronquist","","Asteraceae"
"AGGLD","AGGLP2","Agoseris glauca (Pursh) Raf. var. pumila (Nutt.) Garrett","","Asteraceae"
"AGGLD","AGSC7","Agoseris scorzonerifolia (Schrad.) Greene","","Asteraceae"
"AGGLD","TRGLD","Troximon glaucum Pursh var. dasycephalum Torr. & A. Gray","","Asteraceae"
"AGGLG","","Agoseris glauca (Pursh) Raf. var. glauca","pale agoseris","Asteraceae"
"AGGLG","AGTU3","Agoseris turbinata Rydb.","","Asteraceae"
"AGGLG","TRGL7","Troximon glaucum Pursh","","Asteraceae"
"AGLA9","","Agoseris lackschewitzii Douglass M. Hend. & R. Moseley","Mill Creek agoseris","Asteraceae"
"AGLA9","AGAUC","Agoseris aurantiaca (Hook.) Greene var. carnea (Rydb.) Lesica","","Asteraceae"
"AGLA9","AGCA16","Agoseris carnea Rydb.","","Asteraceae"
"AGOSE","","Agoseris Raf.","agoseris","Asteraceae"
"ALMUT2","","Almutaster Á. Löve & D. Löve","alkali marsh aster","Asteraceae"
"ALPA14","","Almutaster pauciflorus (Nutt.) Á. Löve & D. Löve","alkali marsh aster","Asteraceae"
"ALPA14","ASHY6","Aster hydrophilus Greene ex Wooton & Standl.","","Asteraceae"
"ALPA14","ASPA8","Aster pauciflorus Nutt.","","Asteraceae"
"AMAC2","","Ambrosia acanthicarpa Hook.","flatspine bur ragweed","Asteraceae"
"AMAC2","FRAC2","Franseria acanthicarpa (Hook.) Coville","","Asteraceae"
"AMAC2","GAAC2","Gaertneria acanthicarpa (Hook.) Britton","","Asteraceae"
"AMAR2","","Ambrosia artemisiifolia L.","annual ragweed","Asteraceae"
"AMARE","","Ambrosia artemisiifolia L. var. elatior (L.) Descourtils","annual ragweed","Asteraceae"
"AMARE","AMEL2","Ambrosia elatior L.","","Asteraceae"
"AMBRO","","Ambrosia L.","ragweed","Asteraceae"
"AMPS","","Ambrosia psilostachya DC.","Cuman ragweed","Asteraceae"
"AMPS","AMCA10","Ambrosia californica Rydb.","","Asteraceae"
"AMPS","AMCO5","Ambrosia coronopifolia Torr. & A. Gray","","Asteraceae"
"AMPS","AMCU2","Ambrosia cumanensis auct. non Kunth","","Asteraceae"
"AMPS","AMPSC","Ambrosia psilostachya DC. var. californica (Rydb.) S.F. Blake","","Asteraceae"
"AMPS","AMPSC2","Ambrosia psilostachya DC. var. coronopifolia (Torr. & A. Gray) Farw.","","Asteraceae"
"AMPS","AMPSL","Ambrosia psilostachya DC. var. lindheimeriana (Scheele) Blank.","","Asteraceae"
"AMPS","AMRU2","Ambrosia rugelii Rydb.","","Asteraceae"
"AMTR","","Ambrosia trifida L.","great ragweed","Asteraceae"
"AMTRT2","","Ambrosia trifida L. var. trifida","great ragweed","Asteraceae"
"AMTRT2","AMTRI","Ambrosia trifida L. var. integrifolia (Muhl. ex Willd.) Torr. & A. Gray","","Asteraceae"
"ANAL4","","Antennaria alpina (L.) Gaertn.","alpine pussytoes","Asteraceae"
"ANAL4","ANALC","Antennaria alpina (L.) Gaertn. var. canescens (Lange) Trautv.","","Asteraceae"
"ANAL4","ANALC2","Antennaria alpina (L.) Gaertn. var. compacta (Malte) S.L. Welsh","","Asteraceae"
"ANAL4","ANALG","Antennaria alpina (L.) Gaertn. var. glabrata J. Vahl","","Asteraceae"
"ANAL4","ANALI","Antennaria alpina (L.) Gaertn. var. intermedia Rosenv.","","Asteraceae"
"ANAL4","ANALS2","Antennaria alpina (L.) Gaertn. var. stolonifera (A.E. Porsild) S.L. Welsh","","Asteraceae"
"ANAL4","ANALU","Antennaria alpina (L.) Gaertn. var. ungavensis Fernald","","Asteraceae"
"ANAL4","ANAR11","Antennaria arenicola Malte","","Asteraceae"
"ANAL4","ANAT2","Antennaria atriceps Fernald","","Asteraceae"
"ANAL4","ANBA7","Antennaria bayardii Fernald","","Asteraceae"
"ANAL4","ANBO","Antennaria boecheriana A.E. Porsild","","Asteraceae"
"ANAL4","ANBO2","Antennaria borealis Greene","","Asteraceae"
"ANAL4","ANBR11","Antennaria brunnescens Fernald","","Asteraceae"
"ANAL4","ANCA30","Antennaria cana (Fernald & Wiegand) Fernald","","Asteraceae"
"ANAL4","ANCA81","Antennaria canescens (Lange) Malte","","Asteraceae"
"ANAL4","ANCAP2","Antennaria canescens (Lange) Malte ssp. porsildii (Ekman) Á. Löve & D. Löve","","Asteraceae"
"ANAL4","ANCAP","Antennaria canescens (Lange) Malte var. pseudoporsildii Böcher","","Asteraceae"
"ANAL4","ANCO16","Antennaria columnaris Fernald","","Asteraceae"
"ANAL4","ANCO5","Antennaria compacta Malte","","Asteraceae"
"ANAL4","ANCO17","Antennaria confusa Fernald","","Asteraceae"
"ANAL4","ANCR5","Antennaria crymophila A.E. Porsild","","Asteraceae"
"ANAL4","ANFO3","Antennaria foggii Fernald","","Asteraceae"
"ANAL4","ANFRC","Antennaria friesiana (Trautv.) Ekman ssp. compacta (Malte) Hultén","","Asteraceae"
"ANAL4","ANGL7","Antennaria glabrata (J. Vahl) Greene","","Asteraceae"
"ANAL4","ANGR6","Antennaria groenlandica A.E. Porsild","","Asteraceae"
"ANAL4","ANHA3","Antennaria hansii Kern.","","Asteraceae"
"ANAL4","ANIN6","Antennaria intermedia (Rosenv.) A.E. Porsild","","Asteraceae"
"ANAL4","ANLA10","Antennaria labradorica Nutt.","","Asteraceae"
"ANAL4","ANLO3","Antennaria longii Fernald","","Asteraceae"
"ANAL4","ANMEC2","Antennaria media Greene ssp. compacta (Malte) Chmielewski","","Asteraceae"
"ANAL4","ANPA3","Antennaria pallida E.E. Nelson","","Asteraceae"
"ANAL4","ANPE8","Antennaria pedunculata A.E. Porsild","","Asteraceae"
"ANAL4","ANPO80","Antennaria porsildii Ekman","","Asteraceae"
"ANAL4","ANSO3","Antennaria sornborgeri Fernald","","Asteraceae"
"ANAL4","ANST3","Antennaria stolonifera A.E. Porsild","","Asteraceae"
"ANAL4","ANSU5","Antennaria subcanescens Ostenf. ex Malte","","Asteraceae"
"ANAL4","ANUN3","Antennaria ungavensis (Fernald) Malte","","Asteraceae"
"ANAL4","ANVE4","Antennaria vexillifera Fernald","","Asteraceae"
"ANAL4","ANWI","Antennaria wiegandii Fernald","","Asteraceae"
"ANAL4","GNAL","Gnaphalium alpinum L.","","Asteraceae"
"ANAN2","","Antennaria anaphaloides Rydb.","pearly pussytoes","Asteraceae"
"ANAN2","ANPUA2","Antennaria pulcherrima (Hook.) Greene ssp. anaphaloides (Rydb.) W.A. Weber","","Asteraceae"
"ANAN2","ANPUA3","Antennaria pulcherrima (Hook.) Greene var. anaphaloides (Rydb.) G.W. Douglas","","Asteraceae"
"ANAPH","","Anaphalis DC.","pearly everlasting","Asteraceae"
"ANAR10","","Antennaria aromatica Evert","scented pussytoes","Asteraceae"
"ANCO","","Antennaria corymbosa E.E. Nelson","flat-top pussytoes","Asteraceae"
"ANCO","ANAC6","Antennaria acuta Rydb.","","Asteraceae"
"ANCO","ANDIC","Antennaria dioica (L.) Gaertn. var. corymbosa (E.E. Nelson) Jeps.","","Asteraceae"
"ANCO","ANHY2","Antennaria hygrophila Greene","","Asteraceae"
"ANCO","ANNA2","Antennaria nardina Greene","","Asteraceae"
"ANCO2","","Anthemis cotula L.","stinking chamomile","Asteraceae"
"ANCO2","MACO22","Maruta cotula (L.) DC.","","Asteraceae"
"ANDI2","","Antennaria dimorpha (Nutt.) Torr. & A. Gray","low pussytoes","Asteraceae"
"ANDI2","ANDII","Antennaria dimorpha (Nutt.) Torr. & A. Gray var. integra L.F. Hend.","","Asteraceae"
"ANDI2","ANDIL","Antennaria dimorpha (Nutt.) Torr. & A. Gray var. latisquama (Piper) M. Peck","","Asteraceae"
"ANDI2","ANDIM","Antennaria dimorpha (Nutt.) Torr. & A. Gray var. macrocephala D.C. Eaton","","Asteraceae"
"ANDI2","ANLA6","Antennaria latisquama Piper","","Asteraceae"
"ANDI2","ANMA8","Antennaria macrocephala (D.C. Eaton) Rydb.","","Asteraceae"
"ANDI2","GNDI","Gnaphalium dimorphum Nutt.","","Asteraceae"
"ANHO","","Antennaria howellii Greene","Howell's pussytoes","Asteraceae"
"ANHOH","","Antennaria howellii Greene ssp. howellii","Howell's pussytoes","Asteraceae"
"ANHOH","ANCA31","Antennaria callilepis Greene","","Asteraceae"
"ANHOH","ANEX4","Antennaria eximia Greene","","Asteraceae"
"ANHOH","ANNEH2","Antennaria neglecta Greene ssp. howellii (Greene) Hultén","","Asteraceae"
"ANHOH","ANNEH","Antennaria neglecta Greene var. howellii (Greene) Cronquist","","Asteraceae"
"ANHOH","ANNEH3","Antennaria neodioica Greene ssp. howellii (Greene) Bayer","","Asteraceae"
"ANHON","","Antennaria howellii Greene ssp. neodioica (Greene) Bayer","Howell's pussytoes","Asteraceae"
"ANHON","ANGR9","Antennaria grandis (Fernald) House","","Asteraceae"
"ANHON","ANNEA","Antennaria neglecta Greene var. attenuata (Fernald) Cronquist","","Asteraceae"
"ANHON","ANNEN2","Antennaria neglecta Greene var. neodioica (Greene) Cronquist","","Asteraceae"
"ANHON","ANNE80","Antennaria neodioica Greene","","Asteraceae"
"ANHON","ANNEA3","Antennaria neodioica Greene var. attenuata Fernald","","Asteraceae"
"ANHON","ANNEC3","Antennaria neodioica Greene var. chlorophylla Fernald","","Asteraceae"
"ANHON","ANNEG2","Antennaria neodioica Greene var. grandis Fernald","","Asteraceae"
"ANHON","ANNEI","Antennaria neodioica Greene var. interjecta Fernald","","Asteraceae"
"ANHON","ANNER3","Antennaria neodioica Greene var. rupicola (Fernald) Fernald","","Asteraceae"
"ANHON","ANOB","Antennaria obovata E.E. Nelson","","Asteraceae"
"ANHON","ANRH2","Antennaria rhodantha Fernald","","Asteraceae"
"ANHON","ANRU2","Antennaria rupicola Fernald","","Asteraceae"
"ANHON","ANRU3","Antennaria russellii B. Boivin","","Asteraceae"
"ANHOP","","Antennaria howellii Greene ssp. petaloidea (Fernald) Bayer","small pussytoes","Asteraceae"
"ANHOP","ANAP2","Antennaria appendiculata Fernald","","Asteraceae"
"ANHOP","ANCO21","Antennaria concolor Piper","","Asteraceae"
"ANHOP","ANNEP3","Antennaria neglecta Greene var. petaloidea (Fernald) Cronquist","","Asteraceae"
"ANHOP","ANNEP","Antennaria neodioica Greene ssp. petaloidea (Fernald) Bayer & Stebbins","","Asteraceae"
"ANHOP","ANNEP2","Antennaria neodioica Greene var. petaloidea Fernald","","Asteraceae"
"ANHOP","ANPE6","Antennaria pedicellata Greene","","Asteraceae"
"ANHOP","ANPE11","Antennaria petaloidea (Fernald) Fernald","","Asteraceae"
"ANHOP","ANPES","Antennaria petaloidea (Fernald) Fernald var. scariosa Fernald","","Asteraceae"
"ANHOP","ANPES2","Antennaria petaloidea (Fernald) Fernald var. subcorymbosa (Fernald) Fernald","","Asteraceae"
"ANHOP","ANST6","Antennaria stenolepis Greene","","Asteraceae"
"ANLA3","","Antennaria lanata (Hook.) Greene","woolly pussytoes","Asteraceae"
"ANLA3","ANCAL","Antennaria carpatica (Wahlenb.) Hook. var. lanata Hook.","","Asteraceae"
"ANLU2","","Antennaria luzuloides Torr. & A. Gray","rush pussytoes","Asteraceae"
"ANLUL","","Antennaria luzuloides Torr. & A. Gray ssp. luzuloides","rush pussytoes","Asteraceae"
"ANLUL","ANLUO","Antennaria luzuloides Torr. & A. Gray var. oblanceolata (Rydb.) M. Peck","","Asteraceae"
"ANLUL","ANOB4","Antennaria oblanceolata Rydb.","","Asteraceae"
"ANMA","","Anaphalis margaritacea (L.) Benth.","western pearly everlasting","Asteraceae"
"ANMA","ANMAA","Anaphalis margaritacea (L.) Benth. var. angustior (Miq.) Nakai","","Asteraceae"
"ANMA","ANMAI","Anaphalis margaritacea (L.) Benth. var. intercedens H. Hara","","Asteraceae"
"ANMA","ANMAO","Anaphalis margaritacea (L.) Benth. var. occidentalis Greene","","Asteraceae"
"ANMA","ANMAR","Anaphalis margaritacea (L.) Benth. var. revoluta Suksd.","","Asteraceae"
"ANMA","ANMAS","Anaphalis margaritacea (L.) Benth. var. subalpina A. Gray","","Asteraceae"
"ANMA","ANOC8","Anaphalis occidentalis (Greene) A. Heller","","Asteraceae"
"ANMA","GNMA2","Gnaphalium margaritaceum L.","","Asteraceae"
"ANME2","","Antennaria media Greene","Rocky Mountain pussytoes","Asteraceae"
"ANME2","ANALM","Antennaria alpina (L.) Gaertn. var. media (Greene) Jeps.","","Asteraceae"
"ANME2","ANAU","Antennaria austromontana E.E. Nelson","","Asteraceae"
"ANME2","ANCA24","Antennaria candida Greene","","Asteraceae"
"ANME2","ANDE5","Antennaria densa Greene","","Asteraceae"
"ANME2","ANGO","Antennaria gormanii H. St. John","","Asteraceae"
"ANME2","ANMO4","Antennaria modesta Greene","","Asteraceae"
"ANME2","ANMU5","Antennaria mucronata E.E. Nelson","","Asteraceae"
"ANMI3","","Antennaria microphylla Rydb.","littleleaf pussytoes","Asteraceae"
"ANMI3","ANBR9","Antennaria bracteosa Rydb.","","Asteraceae"
"ANMI3","ANNI5","Antennaria nitida Greene","","Asteraceae"
"ANMI3","ANPA5","Antennaria parvifolia sensu Greene, non Nutt.","","Asteraceae"
"ANMI3","ANPAB","Antennaria parvifolia Nutt. var. bracteosa (Rydb.) A. Nelson","","Asteraceae"
"ANMI3","ANRON","Antennaria rosea Greene var. nitida (Greene) Breitung","","Asteraceae"
"ANMI3","ANSO4","Antennaria solstitialis Lunell","","Asteraceae"
"ANMO9","","Antennaria monocephala DC.","pygmy pussytoes","Asteraceae"
"ANMOA","","Antennaria monocephala DC. ssp. angustata (Greene) Hultén","pygmy pussytoes","Asteraceae"
"ANMOA","ANALM3","Antennaria alpina (L.) Gaertn. var. megacephala (Fernald) S.L. Welsh","","Asteraceae"
"ANMOA","ANALM4","Antennaria alpina (L.) Gaertn. var. megacephala (Fernald) Hultén","","Asteraceae"
"ANMOA","ANAN8","Antennaria angustata Greene","","Asteraceae"
"ANMOA","ANBU2","Antennaria burwellensis Malte","","Asteraceae"
"ANMOA","ANCO20","Antennaria congesta Malte","","Asteraceae"
"ANMOA","ANFE2","Antennaria fernaldiana Polunin","","Asteraceae"
"ANMOA","ANFRM","Antennaria friesiana (Trautv.) Ekman var. megacephala (Fernald) Hultén","","Asteraceae"
"ANMOA","ANHU2","Antennaria hudsonica Malte","","Asteraceae"
"ANMOA","ANME3","Antennaria megacephala Fernald","","Asteraceae"
"ANMOA","ANPY","Antennaria pygmaea Fernald","","Asteraceae"
"ANMOA","ANTA","Antennaria tansleyi Polunin","","Asteraceae"
"ANMOA","ANTW","Antennaria tweedsmurii Polunin","","Asteraceae"
"ANNE","","Antennaria neglecta Greene","field pussytoes","Asteraceae"
"ANNE","ANAN10","Antennaria angustiarum Lunell","","Asteraceae"
"ANNE","ANAT3","Antennaria athabascensis Greene","","Asteraceae"
"ANNE","ANCA27","Antennaria campestris Rydb.","","Asteraceae"
"ANNE","ANCAA","Antennaria campestris Rydb. var. athabascensis (Greene) B. Boivin","","Asteraceae"
"ANNE","ANCH5","Antennaria chelonica Lunell","","Asteraceae"
"ANNE","ANER3","Antennaria erosa Greene","","Asteraceae"
"ANNE","ANHOA","Antennaria howellii Greene var. athabascensis (Greene) B. Boivin","","Asteraceae"
"ANNE","ANHOC2","Antennaria howellii Greene var. campestris (Rydb.) B. Boivin","","Asteraceae"
"ANNE","ANLO4","Antennaria longifolia Greene","","Asteraceae"
"ANNE","ANLU4","Antennaria lunellii Greene","","Asteraceae"
"ANNE","ANNE7","Antennaria nebraskensis Greene","","Asteraceae"
"ANNE","ANNEA4","Antennaria neglecta Greene var. athabascensis (Greene) Roy L. Taylor & MacBryde","","Asteraceae"
"ANNE","ANNEC","Antennaria neglecta Greene var. campestris (Rydb.) Steyerm.","","Asteraceae"
"ANNE","ANPA6","Antennaria parvula Greene","","Asteraceae"
"ANNE","ANWI2","Antennaria wilsonii Greene","","Asteraceae"
"ANPA4","","Antennaria parvifolia Nutt.","small-leaf pussytoes","Asteraceae"
"ANPA4","ANAP","Antennaria aprica Greene","","Asteraceae"
"ANPA4","ANAPM","Antennaria aprica Greene var. minuscula (B. Boivin) B. Boivin","","Asteraceae"
"ANPA4","ANAU2","Antennaria aureola Lunell","","Asteraceae"
"ANPA4","ANHO2","Antennaria holmii Greene","","Asteraceae"
"ANPA4","ANLA19","Antennaria latisquamea Greene","","Asteraceae"
"ANPA4","ANMI5","Antennaria minuscula B. Boivin","","Asteraceae"
"ANPA4","ANOB5","Antennaria obtusata Greene","","Asteraceae"
"ANPA4","ANPU9","Antennaria pumila Greene","","Asteraceae"
"ANPA4","ANRE4","Antennaria recurva Greene","","Asteraceae"
"ANPA4","ANRH3","Antennaria rhodanthus Suksd.","","Asteraceae"
"ANPU","","Antennaria pulcherrima (Hook.) Greene","showy pussytoes","Asteraceae"
"ANPUP","","Antennaria pulcherrima (Hook.) Greene ssp. pulcherrima","handsome pussy-toes","Asteraceae"
"ANPUP","ANCAP3","Antennaria carpatica (Wahlenb.) Hook. var. pulcherrima Hook.","","Asteraceae"
"ANPUP","ANPUA","Antennaria pulcherrima (Hook.) Greene var. angustisquama A.E. Porsild","","Asteraceae"
"ANPUP","ANPUS","Antennaria pulcherrima (Hook.) Greene var. sordida B. Boivin","","Asteraceae"
"ANRA","","Antennaria racemosa Hook.","raceme pussytoes","Asteraceae"
"ANRA","ANPE18","Antennaria petasites Greene","","Asteraceae"
"ANRA","ANPI4","Antennaria piperi Rydb.","","Asteraceae"
"ANRO2","","Antennaria rosea Greene","rosy pussytoes","Asteraceae"
"ANROA","","Antennaria rosea Greene ssp. arida (E.E. Nelson) Bayer","rosy pussytoes","Asteraceae"
"ANROA","ANAR12","Antennaria arida E.E. Nelson","","Asteraceae"
"ANROA","ANARV","Antennaria arida E.E. Nelson ssp. viscidula E.E. Nelson","","Asteraceae"
"ANROA","ANSC7","Antennaria scariosa E.E. Nelson","","Asteraceae"
"ANROC","","Antennaria rosea Greene ssp. confinis (Greene) Bayer","rosy pussytoes","Asteraceae"
"ANROC","ANAL6","Antennaria albicans Fernald","","Asteraceae"
"ANROC","ANAN9","Antennaria angustifolia Rydb.","","Asteraceae"
"ANROC","ANARH","Antennaria arida E.E. Nelson var. humilis (Rydb.) E.E. Nelson","","Asteraceae"
"ANROC","ANBR8","Antennaria breitungii A.E. Porsild","","Asteraceae"
"ANROC","ANBR14","Antennaria brevistyla Fernald, nom. inq.","","Asteraceae"
"ANROC","ANCO18","Antennaria concinna E.E. Nelson","","Asteraceae"
"ANROC","ANCO19","Antennaria confinis Greene","","Asteraceae"
"ANROC","ANDIK","Antennaria dioica (L.) Gaertn. var. kernensis Jeps.","","Asteraceae"
"ANROC","ANEL4","Antennaria elegans A.E. Porsild","","Asteraceae"
"ANROC","ANFOH","Antennaria foliacea Greene var. humilis Rydb.","","Asteraceae"
"ANROC","ANIN5","Antennaria incarnata A.E. Porsild","","Asteraceae"
"ANROC","ANLA12","Antennaria laingii A.E. Porsild","","Asteraceae"
"ANROC","ANLE9","Antennaria leontopodioides Cody","","Asteraceae"
"ANROC","ANLE8","Antennaria leuchippii Porsild","","Asteraceae"
"ANROC","ANROA2","Antennaria rosea Greene var. angustifolia (Rydb.) E.E. Nelson","","Asteraceae"
"ANROC","ANSE9","Antennaria sedoides Greene","","Asteraceae"
"ANROC","ANSO5","Antennaria sordida Greene","","Asteraceae"
"ANROC","ANST7","Antennaria straminea Fernald","","Asteraceae"
"ANROC","ANSU6","Antennaria subviscosa Fernald","","Asteraceae"
"ANROC","ANTO5","Antennaria tomentella E.E. Nelson","","Asteraceae"
"ANROP","","Antennaria rosea Greene ssp. pulvinata (Greene) Bayer","pulvinate pussytoes","Asteraceae"
"ANROP","ANAF","Antennaria affinis Fernald","","Asteraceae"
"ANROP","ANAL7","Antennaria albescens (E.E. Nelson) Rydb.","","Asteraceae"
"ANROP","ANFU3","Antennaria fusca E.E. Nelson","","Asteraceae"
"ANROP","ANGA","Antennaria gaspensis (Fernald) Fernald","","Asteraceae"
"ANROP","ANHOG","Antennaria howellii Greene ssp. gaspensis (Fernald) Chmielewski","","Asteraceae"
"ANROP","ANIS2","Antennaria isolepis Greene","","Asteraceae"
"ANROP","ANMA7","Antennaria maculata Greene","","Asteraceae"
"ANROP","ANMA9","Antennaria manicouagana Landry","","Asteraceae"
"ANROP","ANMEF","Antennaria media Greene ssp. fusca (E.E. Nelson) Chmielewski","","Asteraceae"
"ANROP","ANNEG","Antennaria neglecta Greene var. gaspensis (Fernald) Cronquist","","Asteraceae"
"ANROP","ANNEG3","Antennaria neodioica Greene var. gaspensis Fernald","","Asteraceae"
"ANROP","ANPE12","Antennaria peasei Fernald","","Asteraceae"
"ANROP","ANPU10","Antennaria pulvinata Greene","","Asteraceae"
"ANROP","ANPUA4","Antennaria pulvinata Greene ssp. albescens E.E. Nelson","","Asteraceae"
"ANROP","ANSA4","Antennaria sansonii Greene","","Asteraceae"
"ANROP","ANUM4","Antennaria umbrinella auct. non Rydb.","","Asteraceae"
"ANROR","","Antennaria rosea Greene ssp. rosea","rosy pussytoes","Asteraceae"
"ANROR","ANAC8","Antennaria acuminata Greene","","Asteraceae"
"ANROR","ANAL3","Antennaria alborosea A.E. Porsild ex Porsild","","Asteraceae"
"ANROR","ANCH6","Antennaria chlorantha Greene","","Asteraceae"
"ANROR","ANDIR2","Antennaria dioica (L.) Gaertn. var. rosea (Greene) D.C. Eaton","","Asteraceae"
"ANROR","ANFO4","Antennaria formosa Greene","","Asteraceae"
"ANROR","ANHE7","Antennaria hendersonii Piper","","Asteraceae"
"ANROR","ANIM","Antennaria imbricata E.E. Nelson","","Asteraceae"
"ANROR","ANLA11","Antennaria lanulosa Greene","","Asteraceae"
"ANROR","ANNEC4","Antennaria neodioica Greene var. chlorantha (Greene) B. Boivin","","Asteraceae"
"ANROR","ANOX","Antennaria oxyphylla Greene","","Asteraceae"
"ANROR","ANROD","Antennaria rosea Greene ssp. divaricata E.E. Nelson","","Asteraceae"
"ANROR","ANROI","Antennaria rosea Greene var. imbricata (E.E. Nelson) E.E. Nelson","","Asteraceae"
"ANROR","ANSP80","Antennaria speciosa Greene","","Asteraceae"
"ANTEN","","Antennaria Gaertn.","pussytoes","Asteraceae"
"ANTHE","","Anthemis L.","chamomile","Asteraceae"
"ANTI","","Anthemis tinctoria L.","golden chamomile","Asteraceae"
"ANTI","COTI4","Cota tinctoria (L.) J. Gay","","Asteraceae"
"ANUM","","Antennaria umbrinella Rydb.","umber pussytoes","Asteraceae"
"ANUM","ANAI","Antennaria aizoides Greene","","Asteraceae"
"ANUM","ANFL6","Antennaria flavescens Rydb.","","Asteraceae"
"ANUM","ANRE5","Antennaria reflexa E.E. Nelson","","Asteraceae"
"ARAB2","","Artemisia abrotanum L.","southernwood","Asteraceae"
"ARAB2","ARPR6","Artemisia procera Willd.","","Asteraceae"
"ARAB3","","Artemisia absinthium L.","absinthium","Asteraceae"
